Material_ID,Bulk_Modulus_K,Shear_Modulus_G,Young_Modulus_E,Poisson_Ratio,Material Class
mp-3274,167.5470578,55.29238325,149.438377,0.35134686,Metals
mp-4743,90.6891707,54.98858556,137.2297392,0.247802047,Metals
mp-4878,103.6246577,71.10822809,173.6130426,0.220766198,Metals
mp-4997,118.6723719,78.98847117,193.9371484,0.22762946,Metals
mp-5042,86.87447796,51.9307006,129.9073283,0.25077581,Metals
mp-567712,61.80465928,40.48908263,99.69641651,0.231151832,Metals
mp-754515,33.6071832,23.41576231,57.00735322,0.217285871,Composites
mp-7917,111.1246892,75.23799392,184.1531254,0.223804064,Metals
mp-7918,126.6761454,83.11724162,204.6024622,0.230806378,Metals
mp-9463,98.51270586,75.90475712,181.1806113,0.193473362,Metals
mp-29809,77.81047632,54.39619702,132.3477754,0.216516803,Metals
mp-10078,83.69458685,56.03730439,137.4382163,0.226310025,Metals
mp-10311,144.1723589,88.44065519,220.2794467,0.245351735,Metals
mp-10312,154.8710538,91.38659175,229.0976555,0.25345333,Metals
mp-10455,82.63466835,56.87219031,138.7789857,0.220095313,Metals
mp-20070,73.26785585,46.83043294,115.8160198,0.236546542,Metals
mp-3109,72.78962864,44.49374314,110.8873767,0.246100787,Metals
mp-3579,86.27553322,55.39535352,136.8885036,0.235559437,Metals
mp-4395,71.80369962,46.87848111,115.4999577,0.231908063,Metals
mp-4738,64.55001498,41.24685893,102.012278,0.236606625,Metals
mp-4854,65.89029169,42.29518949,104.521368,0.235617683,Metals
mp-6979,98.76559357,60.17634599,150.0538716,0.246784506,Metals
mp-541449,76079626.61,961402788.3,553350226.4,-0.712217276,Unknown
mp-2420227,58.43764704,55.40196472,126.2945887,0.139802436,Metals
mp-21440,199.840421,-5.82E+13,1798.563789,-1,Unknown
mp-22191,99.37965469,132.6610848,275.4278128,0.038088197,Metals
mp-22769,168.8847886,2.57E+13,1519.963097,-1,Unknown
mp-9951,183.6034945,-2.15E+12,1652.431451,-1,Unknown
mp-13160,4.00E+14,1.01E+16,3.22E+15,-0.840076466,Unknown
mp-21040,151.9629262,109.7954056,265.4546199,0.208860327,Metals
mp-21164,67.98816225,21.00536144,57.13229305,0.359945489,Metals
mp-22151,65.24999016,23.44430075,62.81032557,0.339564917,Metals
mp-12411,48.48322301,42.99611947,99.55814979,0.157757386,Composites
mp-13308,86.61028905,32.50636113,86.67547459,0.333207895,Metals
mp-2935,61.01004072,38.29821485,95.01350397,0.240442986,Metals
mp-35841,58.79412535,45.51194299,108.5314578,0.192340413,Metals
mp-961697,95.06204423,41.26137932,108.1384244,0.310407288,Metals
mp-865181,167.4704063,103.0325516,256.4963702,0.244734631,Metals
mp-9721,58.53444227,48.43659512,113.894352,0.175705597,Metals
mp-1018071,213.5622356,85.05947777,225.2708089,0.324195815,Metals
mp-10686,40.13513756,26.20407755,64.56156624,0.231899236,Composites
mp-13322,168.2002071,90.63777295,230.508702,0.271592927,Metals
mp-13914,154.0316548,99.70984919,246.0396463,0.233778049,Metals
mp-16341,41.26240976,21.56116809,55.0882701,0.277488072,Composites
mp-16349,132.6441372,66.95129269,171.9274462,0.28397406,Metals
mp-16358,150.6839465,46.32261072,126.0511331,0.360578896,Metals
mp-19850,197.3470506,100.3979768,257.5232885,0.282512341,Metals
mp-19971,179.2475577,54.0891093,147.4372774,0.362910938,Metals
mp-22029,160.7435271,50.17027521,136.3275848,0.358648964,Metals
mp-29633,121.8125769,47.06285532,125.0801354,0.328862587,Metals
mp-4612,188.4551882,89.31000245,231.3793389,0.295371921,Metals
mp-4664,189.2492982,47.63252403,131.8368171,0.383894931,Metals
mp-505781,134.5930839,32.90017494,91.26425845,0.386987434,Metals
mp-567097,88.21047488,47.27745693,120.3341891,0.272638134,Metals
mp-861872,47.44467542,15.11656382,40.99574459,0.355987547,Composites
mp-861881,77.80386507,23.91146335,65.06855042,0.360614143,Metals
mp-861882,206.9442362,107.430944,274.7493042,0.27872517,Metals
mp-861955,52.42786888,29.08534962,73.63858413,0.265905088,Metals
mp-862667,38.7152464,21.09532246,53.55828186,0.269435012,Composites
mp-862706,201.0758604,89.26715244,233.2800778,0.306640077,Metals
mp-862713,227.4465834,99.73570904,261.0501506,0.308709554,Metals
mp-862742,62.04640313,28.87184242,74.98473046,0.298578895,Metals
mp-862786,54.86434591,19.24661542,51.69492288,0.342961393,Metals
mp-862979,64.3801352,23.88863855,63.77756521,0.334893261,Metals
mp-862994,58.54419267,23.78713322,62.84928664,0.321077367,Metals
mp-863664,66.22814602,25.05457375,66.74679395,0.332028128,Metals
mp-863684,71.25918355,22.80729199,61.82585871,0.355396746,Metals
mp-863685,73.85175483,21.3390188,58.39295873,0.368220331,Metals
mp-863686,64.27561204,22.50781997,60.46558123,0.343212743,Metals
mp-864669,220.426622,-14.82652779,-45.49973089,0.53440278,Unknown
mp-864936,227.3452096,112.4012891,289.4944161,0.287771779,Metals
mp-865067,34.6510589,23.57024065,57.64121074,0.222753972,Composites
mp-865160,184.9581993,79.83090743,209.3702148,0.311335556,Metals
mp-865162,162.4509341,60.00698749,160.2852861,0.335555182,Metals
mp-865191,223.6054217,102.3636857,266.434322,0.301410359,Metals
mp-865465,197.7893155,90.5793514,235.7501107,0.301345765,Metals
mp-865482,243.003464,98.46968648,260.2555395,0.321500803,Metals
mp-865554,224.3291718,112.7281437,289.6644573,0.284792102,Metals
mp-865585,236.8807561,105.8426355,276.3661038,0.305551882,Metals
mp-865640,228.1061298,116.9956146,299.7411133,0.280992943,Metals
mp-865986,37.31546476,27.32718477,65.89576764,0.205681599,Composites
mp-866018,47.09191915,21.36763648,55.68124758,0.302934174,Composites
mp-866375,210.4643054,127.2638835,317.7465011,0.248376571,Metals
mp-866376,191.6423328,92.12238272,238.1996587,0.292843562,Metals
mp-867241,56.20480325,17.72135844,48.10793585,0.357343344,Metals
mp-867917,199.9198545,68.51938177,184.4820406,0.346203336,Metals
mp-9472,64.67640402,27.00632417,71.12000028,0.316728627,Metals
mp-973066,172.9000669,12.39008637,36.30309446,0.465005706,Metals
mp-973325,38.78038701,34.41019151,79.66737738,0.157613107,Composites
mp-977443,205.0664415,90.94536491,237.6971514,0.306812896,Metals
mp-983425,50.349812,26.43269719,67.48810032,0.276602607,Metals
mp-983566,43.25159159,18.91758708,49.53134302,0.309134796,Composites
mp-983587,54.43239106,16.12415154,44.02534154,0.365198703,Metals
mp-12806,49.77024591,23.16868529,60.16949904,0.298509136,Composites
mp-4728,59.60159338,28.39644912,73.5143444,0.29442847,Metals
mp-1018699,48.49129738,38.44434577,91.22502489,0.186455681,Composites
mp-15641,46.9331106,38.03170527,89.83069344,0.180997444,Composites
mp-15643,40.84287133,32.98986039,77.97533802,0.181807639,Composites
mp-16356,158.4058886,84.94468576,216.1902626,0.272535537,Metals
mp-20007,143.4499899,64.92410602,169.2401547,0.303369157,Metals
mp-20043,123.1769545,58.09172782,150.6002263,0.296227811,Metals
mp-20059,85.14173844,74.35812942,172.7765351,0.161786455,Metals
mp-20268,151.5387544,71.01526075,184.2623073,0.297343032,Metals
mp-20777,101.9096407,55.66658556,141.2763981,0.268951532,Metals
mp-21157,109.6023749,62.85228697,158.297841,0.259284655,Metals
mp-21286,148.8188144,64.45691335,168.9750556,0.310759753,Metals
mp-21340,176.7088427,80.05125362,208.6471898,0.303210009,Metals
mp-22287,224.1236595,96.07025612,252.1787582,0.312470521,Metals
mp-22636,197.9969839,77.60297201,205.9077438,0.326674343,Metals
mp-22670,120.9530609,56.76201689,147.2515145,0.29709551,Metals
mp-31153,91.21895572,36.81785749,97.35536007,0.322121474,Metals
mp-505282,113.2327333,30.92183674,85.02583162,0.374850924,Metals
mp-7066,124.6218856,64.43422456,164.8853539,0.279485825,Metals
mp-13520,23.22200205,16.97316686,40.94404549,0.206140428,Composites
mp-753490,128.0931425,74.22596304,186.6292818,0.257169824,Metals
mp-29752,197.4185839,60.84133513,165.5204015,0.360262732,Metals
mp-15252,72.83919724,36.28042355,93.34347568,0.286416565,Metals
mp-674953,49.185498,23.04486188,59.79587335,0.29737973,Composites
mp-677105,58.83497959,28.36831542,73.32066543,0.292298544,Metals
mp-10824,55.30418013,28.6202453,73.22864762,0.279315513,Metals
mp-10952,64.58028286,30.86242142,79.86497768,0.293887096,Metals
mp-10967,50.67654588,24.71309286,63.77273693,0.290262156,Metals
mp-12854,47.47680948,24.05102921,61.72936812,0.283299928,Composites
mp-12855,53.3067742,24.79642543,64.40324004,0.298639601,Metals
mp-22053,71.54989451,33.72335548,87.43349452,0.296334443,Metals
mp-6498,72.76539193,34.27493571,88.87105909,0.296443848,Metals
mp-1018012,197.4252402,80.87385602,213.4724124,0.319786288,Metals
mp-1018024,205.4039948,100.7425036,259.7601623,0.289228245,Metals
mp-20474,70.78190193,28.42642746,75.21090236,0.322904584,Metals
mp-1025067,160.2792139,101.5950425,251.6207726,0.238351628,Metals
mp-314,85.64133327,47.91891095,121.1593037,0.264211783,Metals
mp-976273,134.3280108,86.91373704,214.4825946,0.233882018,Metals
mp-10201,172.2184638,139.1789232,328.9285393,0.181675112,Metals
mp-21117,118.3157964,79.01246225,193.8792294,0.226890188,Metals
mp-11722,64.61669988,24.87150509,66.1298697,0.329430395,Metals
mp-12750,68.82841381,28.81604797,75.86131769,0.316303293,Metals
mp-19761,63.41888938,19.86916777,53.97111177,0.358162365,Metals
mp-2129,66.60531007,21.56100349,58.38320954,0.35390752,Metals
mp-2611,39.826968,22.6613837,57.14561066,0.260858812,Composites
mp-1543,118.2856179,56.7859413,146.8570375,0.293075664,Metals
mp-10212,81.59521368,58.60096694,141.8455022,0.210265885,Metals
mp-13683,112.7763388,68.98601096,171.906026,0.245948444,Metals
mp-2430,109.0586107,73.23967123,179.5303892,0.225636231,Metals
mp-29900,110.9089647,50.69340932,131.9731414,0.30167948,Metals
mp-30045,123.0301139,66.19836178,168.3929018,0.271881186,Metals
mp-640708,129.4102134,69.5458762,176.9411868,0.272118467,Metals
mp-16371,88.00043945,53.18236701,132.7957488,0.248494156,Metals
mp-567889,115.6262219,82.88650828,200.7018935,0.210703031,Metals
mp-29088,50.48551858,31.33368534,77.88750699,0.242871787,Metals
mp-22044,88.8829733,45.86641215,117.4044407,0.279852023,Metals
mp-22511,64.34816621,51.06589775,121.1499892,0.186212272,Metals
mp-862697,75.12772642,59.16791354,140.5946363,0.188098649,Metals
mp-863723,74.90269011,28.68785143,76.31999392,0.330179678,Metals
mp-865403,76.43723979,59.36107993,141.463186,0.191548285,Metals
mp-865747,72.93026819,57.45048585,136.5071601,0.188041825,Metals
mp-867932,68.69517023,53.7582557,127.9091402,0.18966974,Metals
mp-977559,73.96322997,58.11898339,138.167183,0.188657947,Metals
mp-19808,57.12614166,35.82614046,88.89515795,0.24064659,Metals
mp-20400,124.0771649,19.40236033,55.32338046,0.425686863,Metals
mp-31209,71.33747826,52.36685826,126.2165543,0.205118643,Metals
mp-3501,101.6142991,32.9529647,89.21492264,0.353670656,Metals
mp-10697,86.58385703,55.50936918,137.2067771,0.235888456,Metals
mp-10698,73.5626236,42.58502522,107.0903844,0.257371386,Metals
mp-13399,113.6369119,44.83106909,118.8623522,0.325669391,Metals
mp-13910,56.01662598,31.33846014,79.23870251,0.264240523,Metals
mp-13911,57.71754376,16.545358,45.30684194,0.369170796,Metals
mp-16259,118.0895784,65.8779432,166.6453418,0.26480377,Metals
mp-16260,86.45736184,28.2885191,76.51988569,0.352490129,Metals
mp-19787,81.01751531,52.63529866,129.7971179,0.23298548,Metals
mp-19791,103.1043264,50.00019828,129.1272733,0.291267612,Metals
mp-19824,80.57045689,55.52474605,135.457588,0.219794754,Metals
mp-20238,145.8577162,73.9115643,189.6931527,0.283244066,Metals
mp-20264,109.0981755,27.7416983,76.7220811,0.382793516,Metals
mp-20542,101.71033,66.94341415,164.69698,0.230120857,Metals
mp-20646,42.46674286,1.656943943,4.907012131,0.480741745,Composites
mp-20785,125.9871285,55.76869278,145.7939865,0.307131109,Metals
mp-20933,121.5690811,60.06284264,154.7097206,0.287898755,Metals
mp-21000,115.1154818,68.50378934,171.4934884,0.251708045,Metals
mp-21079,132.2730201,59.60206975,155.4566764,0.30412146,Metals
mp-21113,129.8157704,55.66503097,146.1109562,0.312412421,Metals
mp-21281,134.0835105,72.4898877,184.263408,0.270959398,Metals
mp-21388,98.22328996,46.11209704,119.6176467,0.297031086,Metals
mp-21415,114.0661145,47.50502755,125.1424258,0.317149282,Metals
mp-22412,52.22388066,37.18271433,90.15237549,0.21228879,Metals
mp-22486,115.2999533,69.16017421,172.9086826,0.250059623,Metals
mp-22760,95.75551176,63.75605371,156.5282226,0.227555765,Metals
mp-2949,80.49004779,41.92411795,107.1661373,0.278096505,Metals
mp-3011,146.2941137,70.28617751,181.7513908,0.292938364,Metals
mp-3065,108.9752288,31.80388856,86.95275347,0.367014497,Metals
mp-3177,95.82717484,30.19817386,81.98273704,0.357412164,Metals
mp-3207,64.74707764,37.01192066,93.26455864,0.259925951,Metals
mp-3241,77.69420565,42.03847526,106.8450014,0.270800151,Metals
mp-3264,115.7263497,35.32931742,96.19867094,0.361456688,Metals
mp-3325,88.09133062,21.97520258,60.86453295,0.384845776,Metals
mp-3329,112.5129204,47.79507949,125.6003773,0.313946735,Metals
mp-3605,142.6465863,67.7876361,175.5542962,0.294884335,Metals
mp-3709,131.4529998,72.95232736,184.6910518,0.265833857,Metals
mp-4195,108.7635444,44.87340503,118.3447498,0.318651322,Metals
mp-4229,81.82956516,43.515371,110.8897718,0.274144851,Metals
mp-4259,73.74918289,62.2293417,145.705944,0.170717382,Metals
mp-4291,115.3345157,47.30927792,124.8561725,0.319573855,Metals
mp-4302,112.2172323,48.98103304,128.2791626,0.309477921,Metals
mp-4415,136.151599,71.63286458,182.8340291,0.276188173,Metals
mp-4441,79.34888319,44.17893885,111.7898108,0.26519348,Metals
mp-4487,120.8299421,17.53443851,50.1761821,0.430789531,Metals
mp-4520,103.7919242,56.2503697,142.9305507,0.270485434,Metals
mp-4521,94.70750267,30.69633691,83.10989355,0.353742855,Metals
mp-4725,108.705851,40.38245345,107.7988541,0.334723931,Metals
mp-4865,122.0500894,48.40767692,128.2654266,0.32484592,Metals
mp-4889,132.9770128,63.58748475,164.5362513,0.293778579,Metals
mp-4908,136.2287575,71.89115238,183.4101577,0.275610083,Metals
mp-4920,123.7753085,66.50978947,169.2196978,0.272141283,Metals
mp-4924,96.28525011,54.34366307,137.2159651,0.262483584,Metals
mp-4999,112.578913,70.72804438,175.4432208,0.240266307,Metals
mp-5109,102.8531768,48.84656265,126.5121613,0.294995538,Metals
mp-5167,101.8043562,48.40476571,125.347961,0.294789461,Metals
mp-5260,135.7428662,58.3580159,153.129744,0.311985523,Metals
mp-5451,134.1523604,54.35509369,143.6624956,0.321518241,Metals
mp-5497,134.9795823,71.10685899,181.4569152,0.275945231,Metals
mp-5564,81.28669181,43.88816624,111.5826613,0.271215807,Metals
mp-5577,129.9843258,67.44154534,172.4924333,0.278829188,Metals
mp-5591,249.5470279,-47.31874231,-151.5341196,0.601206121,Unknown
mp-567808,102.694626,56.25008695,142.6966459,0.268412669,Metals
mp-571552,133.5388655,67.96989293,174.3319608,0.282420446,Metals
mp-5819,116.167311,46.2226547,122.4298031,0.324348459,Metals
mp-5983,131.9451902,70.1543064,178.7779388,0.274176512,Metals
mp-7361,78.09618327,56.80969133,137.1687456,0.207265366,Metals
mp-7363,53.36755209,2.798174891,8.250330515,0.474234248,Composites
mp-7876,43.34159868,33.57914483,80.06142336,0.192130171,Composites
mp-7878,64.74217372,26.92077933,70.93094926,0.317401484,Metals
mp-7879,60.18640622,32.42573277,82.46730487,0.271633635,Metals
mp-7881,46.54857936,12.10617794,33.42118239,0.380335831,Composites
mp-972680,83.3076123,42.07412332,108.0348671,0.283863555,Metals
mp-978853,96.68529573,65.78481985,160.8692365,0.222692689,Metals
mp-978986,76.53661871,32.9197353,86.37535652,0.31190843,Metals
mp-1019564,41.39153806,37.25720056,85.97558998,0.153811729,Composites
mp-19955,157.6624095,78.6570409,202.3248197,0.286120208,Metals
mp-21141,136.7769448,62.79103939,163.3729131,0.300925376,Metals
mp-13512,77.78959599,36.94219545,95.68041152,0.295001696,Metals
mp-13513,67.54793181,38.42249533,96.8955086,0.2609216,Metals
mp-4288,97.01991403,44.1330957,114.9669623,0.30250281,Metals
mp-5215,101.4377409,48.8234686,126.2199095,0.292615141,Metals
mp-980760,100.9267291,46.41070281,120.7268719,0.30063611,Metals
mp-20054,111.4338096,54.63581526,140.8826081,0.289288056,Metals
mp-11854,373490345.2,36000061.75,104638222,0.453306146,Unknown
mp-17751,49816539.76,14748152.06,40270443.84,0.365270838,Unknown
mp-2610,116082576.5,444097148.5,585562529.3,-0.340726988,Unknown
mp-569600,47.17222808,29.97427831,74.2055514,0.237820485,Composites
mp-21484,76.62893565,50.87004007,124.9588518,0.228216566,Metals
mp-975664,69.1739007,25.67009772,68.53288636,0.334877785,Metals
mp-29772,73.34605629,52.21738561,126.6069807,0.212306775,Metals
mp-13121,95.28879292,41.02817107,107.636313,0.31173667,Metals
mp-14625,92.97896362,53.34802316,134.3491481,0.259176444,Metals
mp-19973,86.37640417,55.03154509,136.1750053,0.237244975,Metals
mp-22346,74.43529997,40.39257445,102.616068,0.270234311,Metals
mp-978987,70.9998598,26.99144199,71.86726101,0.331297176,Metals
mp-13005,303726.8031,181518.6038,454094.4771,0.250820764,Unknown
mp-13008,5.97E+11,3.58E+11,8.95E+11,0.249984204,Unknown
mp-1777,28.2037223,21.1456504,50.75298787,0.200081031,Composites
mp-1198083,54.44958888,8.67564229,24.71432066,0.424351064,Metals
mp-1711,78.39154758,52.59305629,128.9431017,0.225856708,Metals
mp-21199,10754.37555,6426.463188,16077.02201,0.250845258,Unknown
mp-10076,157.7784879,88.41485129,223.4972559,0.263912412,Metals
mp-19949,92.2992152,41.84137407,109.0463726,0.303092633,Metals
mp-19936,9160170.082,-32975999.59,494695142.3,-8.50083619,Unknown
mp-3400,728179904.9,-1.94E+13,6554356979,-1.000168877,Unknown
mp-505780,141.7669751,85.13118237,212.7983531,0.249826134,Metals
mp-21816,108.2308752,35.37574046,95.7005097,0.352629068,Metals
mp-640321,39.16939696,24.14442083,60.08714934,0.244327826,Composites
mp-13363,205.6935912,61.75783623,168.4181165,0.363536409,Metals
mp-1299,208.3620387,73.44687975,197.1730401,0.342283299,Metals
mp-972828,136.45739,55.03159441,145.5311409,0.322250813,Metals
mp-2287,197.1217202,97.62342468,251.3732162,0.287463624,Metals
mp-1278,127.3134301,88.02684474,214.6171261,0.219043615,Metals
mp-1841,298.9003613,107.2456446,287.367695,0.339763941,Metals
mp-2783,214.6910792,109.7598549,281.3356928,0.281596505,Metals
mp-956,141.5089606,92.28552945,227.4191981,0.232149826,Metals
mp-9938,141.7412609,101.2525546,245.338629,0.211518218,Metals
mp-1431,203.3812547,142.9365347,347.4204629,0.215296227,Metals
mp-1483,221.5135859,84.45962015,224.8070694,0.330855319,Metals
mp-189,203.6375663,106.3438863,271.7305018,0.277602837,Metals
mp-7576,183.654633,118.7797192,293.1420416,0.233973458,Metals
